sign,path
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08420.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08419.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08412.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08415.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/65277.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08418.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08417.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08410.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/08411.parquet
busy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/busy/70105.parquet
bush,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bush/08345.parquet
bush,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bush/08340.parquet
bush,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bush/08338.parquet
bush,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bush/08341.parquet
bush,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bush/08342.parquet
bush,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bush/08343.parquet
bush,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bush/08339.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08352.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/68960.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08359.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08346.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08353.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08347.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08330.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08360.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08355.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08361.parquet
bus,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bus/08349.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08121.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08122.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/65268.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08127.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08124.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08120.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08123.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08118.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08125.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08126.parquet
build,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/build/08119.parquet
burp,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/burp/08300.parquet
burp,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/burp/08304.parquet
burp,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/burp/08308.parquet
burp,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/burp/08306.parquet
burp,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/burp/08305.parquet
burp,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/burp/08302.parquet
burp,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/burp/08303.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08488.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08492.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08487.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08482.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08485.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08484.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08483.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/69255.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/65282.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08491.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08486.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08490.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08489.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/67453.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/68566.parquet
buy,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/buy/08478.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08618.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08612.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/67457.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/65286.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08613.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/65285.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/69256.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08620.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08621.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08615.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08614.parquet
cake,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cake/08608.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08450.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08439.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08452.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08448.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/65279.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08451.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/67452.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08455.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08453.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08454.parquet
butter,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butter/08449.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/08471.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/08468.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/65281.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/08474.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/08472.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/08473.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/08467.parquet
button,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/button/08470.parquet
bye,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bye/08510.parquet
bye,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bye/08512.parquet
bye,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bye/08511.parquet
bye,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bye/08515.parquet
bye,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bye/08514.parquet
bye,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bye/08517.parquet
bye,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/bye/08516.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/08441.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/08446.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/08445.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/08447.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/67454.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/65280.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/08442.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/08443.parquet
butterfly,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/butterfly/08444.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/69064.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08590.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08593.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/65284.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08589.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08591.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/70228.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08588.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08587.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/67458.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08586.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08595.parquet
cafeteria,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cafeteria/08592.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/67455.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/08534.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/08533.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/08537.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/08536.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/08535.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/08538.parquet
cabbage,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabbage/08532.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/08543.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/08546.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/08548.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/70081.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/08544.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/67456.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/08545.parquet
cabinet,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/cabinet/08547.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/68016.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08434.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08433.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08431.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08429.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08426.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/65278.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/67451.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08428.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08435.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08427.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08425.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08421.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08436.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08432.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/68368.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08424.parquet
but,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/but/08437.parquet
call,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/call/08694.parquet
call,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/call/65556.parquet
call,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/call/08707.parquet
call,/content/drive/My Drive/WLASL parquet/landmarks_files_(alphabatically)/WLASL_300/call/08713.parquet
